,process,discrete_steps
141,DoE3_R4_aug_01,6.083333333333336
142,DoE3_R4_aug_01,8.083333333333336
143,DoE3_R4_aug_01,10.116666666666667
132,DoE3_R4_aug_02,0.0
133,DoE3_R4_aug_02,0.0
134,DoE3_R4_aug_02,0.0
135,DoE3_R4_aug_02,0.0
136,DoE3_R4_aug_02,0.0
137,DoE3_R4_aug_02,0.0
138,DoE3_R4_aug_02,0.0
139,DoE3_R4_aug_02,2.091666666666669
140,DoE3_R4_aug_02,4.074999999999999
141,DoE3_R4_aug_02,6.083333333333336
142,DoE3_R4_aug_02,8.083333333333336
143,DoE3_R4_aug_02,10.116666666666667
132,DoE3_R4_aug_03,0.0
133,DoE3_R4_aug_03,0.0
134,DoE3_R4_aug_03,0.0
135,DoE3_R4_aug_03,0.0
136,DoE3_R4_aug_03,0.0
137,DoE3_R4_aug_03,0.0
138,DoE3_R4_aug_03,0.0
139,DoE3_R4_aug_03,2.091666666666669
140,DoE3_R4_aug_03,4.074999999999999
141,DoE3_R4_aug_03,6.083333333333336
142,DoE3_R4_aug_03,8.083333333333336
143,DoE3_R4_aug_03,10.116666666666667
132,DoE3_R4_aug_04,0.0
133,DoE3_R4_aug_04,0.0
134,DoE3_R4_aug_04,0.0
135,DoE3_R4_aug_04,0.0
136,DoE3_R4_aug_04,0.0
137,DoE3_R4_aug_04,0.0
138,DoE3_R4_aug_04,0.0
139,DoE3_R4_aug_04,2.091666666666669
140,DoE3_R4_aug_04,4.074999999999999
141,DoE3_R4_aug_04,6.083333333333336
142,DoE3_R4_aug_04,8.083333333333336
143,DoE3_R4_aug_04,10.116666666666667
132,DoE3_R4_aug_05,0.0
133,DoE3_R4_aug_05,0.0
134,DoE3_R4_aug_05,0.0
135,DoE3_R4_aug_05,0.0
136,DoE3_R4_aug_05,0.0
137,DoE3_R4_aug_05,0.0
138,DoE3_R4_aug_05,0.0
139,DoE3_R4_aug_05,2.091666666666669
140,DoE3_R4_aug_05,4.074999999999999
141,DoE3_R4_aug_05,6.083333333333336
142,DoE3_R4_aug_05,8.083333333333336
143,DoE3_R4_aug_05,10.116666666666667
132,DoE3_R4_aug_06,0.0
133,DoE3_R4_aug_06,0.0
134,DoE3_R4_aug_06,0.0
135,DoE3_R4_aug_06,0.0
136,DoE3_R4_aug_06,0.0
137,DoE3_R4_aug_06,0.0
138,DoE3_R4_aug_06,0.0
139,DoE3_R4_aug_06,2.091666666666669
140,DoE3_R4_aug_06,4.074999999999999
141,DoE3_R4_aug_06,6.083333333333336
142,DoE3_R4_aug_06,8.083333333333336
143,DoE3_R4_aug_06,10.116666666666667
132,DoE3_R4_aug_07,0.0
133,DoE3_R4_aug_07,0.0
134,DoE3_R4_aug_07,0.0
135,DoE3_R4_aug_07,0.0
136,DoE3_R4_aug_07,0.0
137,DoE3_R4_aug_07,0.0
138,DoE3_R4_aug_07,0.0
139,DoE3_R4_aug_07,2.091666666666669
140,DoE3_R4_aug_07,4.074999999999999
141,DoE3_R4_aug_07,6.083333333333336
142,DoE3_R4_aug_07,8.083333333333336
143,DoE3_R4_aug_07,10.116666666666667
132,DoE3_R4_aug_08,0.0
133,DoE3_R4_aug_08,0.0
134,DoE3_R4_aug_08,0.0
135,DoE3_R4_aug_08,0.0
136,DoE3_R4_aug_08,0.0
137,DoE3_R4_aug_08,0.0
138,DoE3_R4_aug_08,0.0
139,DoE3_R4_aug_08,2.091666666666669
140,DoE3_R4_aug_08,4.074999999999999
141,DoE3_R4_aug_08,6.083333333333336
142,DoE3_R4_aug_08,8.083333333333336
143,DoE3_R4_aug_08,10.116666666666667
132,DoE3_R4_aug_09,0.0
133,DoE3_R4_aug_09,0.0
134,DoE3_R4_aug_09,0.0
135,DoE3_R4_aug_09,0.0
136,DoE3_R4_aug_09,0.0
137,DoE3_R4_aug_09,0.0
138,DoE3_R4_aug_09,0.0
139,DoE3_R4_aug_09,2.091666666666669
140,DoE3_R4_aug_09,4.074999999999999
141,DoE3_R4_aug_09,6.083333333333336
142,DoE3_R4_aug_09,8.083333333333336
143,DoE3_R4_aug_09,10.116666666666667
132,DoE3_R4_aug_10,0.0
133,DoE3_R4_aug_10,0.0
134,DoE3_R4_aug_10,0.0
135,DoE3_R4_aug_10,0.0
136,DoE3_R4_aug_10,0.0
137,DoE3_R4_aug_10,0.0
138,DoE3_R4_aug_10,0.0
139,DoE3_R4_aug_10,2.091666666666669
140,DoE3_R4_aug_10,4.074999999999999
141,DoE3_R4_aug_10,6.083333333333336
142,DoE3_R4_aug_10,8.083333333333336
143,DoE3_R4_aug_10,10.116666666666667
132,DoE3_R4_aug_11,0.0
133,DoE3_R4_aug_11,0.0
134,DoE3_R4_aug_11,0.0
135,DoE3_R4_aug_11,0.0
136,DoE3_R4_aug_11,0.0
137,DoE3_R4_aug_11,0.0
138,DoE3_R4_aug_11,0.0
139,DoE3_R4_aug_11,2.091666666666669
140,DoE3_R4_aug_11,4.074999999999999
141,DoE3_R4_aug_11,6.083333333333336
142,DoE3_R4_aug_11,8.083333333333336
143,DoE3_R4_aug_11,10.116666666666667
132,DoE3_R4_aug_12,0.0
133,DoE3_R4_aug_12,0.0
134,DoE3_R4_aug_12,0.0
135,DoE3_R4_aug_12,0.0
136,DoE3_R4_aug_12,0.0
137,DoE3_R4_aug_12,0.0
138,DoE3_R4_aug_12,0.0
139,DoE3_R4_aug_12,2.091666666666669
140,DoE3_R4_aug_12,4.074999999999999
141,DoE3_R4_aug_12,6.083333333333336
142,DoE3_R4_aug_12,8.083333333333336
143,DoE3_R4_aug_12,10.116666666666667
132,DoE3_R4_aug_13,0.0
133,DoE3_R4_aug_13,0.0
134,DoE3_R4_aug_13,0.0
135,DoE3_R4_aug_13,0.0
136,DoE3_R4_aug_13,0.0
137,DoE3_R4_aug_13,0.0
138,DoE3_R4_aug_13,0.0
139,DoE3_R4_aug_13,2.091666666666669
140,DoE3_R4_aug_13,4.074999999999999
141,DoE3_R4_aug_13,6.083333333333336
142,DoE3_R4_aug_13,8.083333333333336
143,DoE3_R4_aug_13,10.116666666666667
132,DoE3_R4_aug_14,0.0
133,DoE3_R4_aug_14,0.0
134,DoE3_R4_aug_14,0.0
135,DoE3_R4_aug_14,0.0
136,DoE3_R4_aug_14,0.0
137,DoE3_R4_aug_14,0.0
138,DoE3_R4_aug_14,0.0
139,DoE3_R4_aug_14,2.091666666666669
140,DoE3_R4_aug_14,4.074999999999999
141,DoE3_R4_aug_14,6.083333333333336
142,DoE3_R4_aug_14,8.083333333333336
143,DoE3_R4_aug_14,10.116666666666667
132,DoE3_R4_aug_15,0.0
133,DoE3_R4_aug_15,0.0
134,DoE3_R4_aug_15,0.0
135,DoE3_R4_aug_15,0.0
136,DoE3_R4_aug_15,0.0
137,DoE3_R4_aug_15,0.0
138,DoE3_R4_aug_15,0.0
139,DoE3_R4_aug_15,2.091666666666669
140,DoE3_R4_aug_15,4.074999999999999
141,DoE3_R4_aug_15,6.083333333333336
142,DoE3_R4_aug_15,8.083333333333336
143,DoE3_R4_aug_15,10.116666666666667
